000039,3,1094.1,244.8,68.7,98.7
000040,1,886.5,430.5,104.25,131.25
000040,2,1068,288,103.5,132
000040,3,1092.3,246.9,69.6,101.1
000041,1,886.5,445.5,105,132
000041,2,1056.5,300,104.5,134
000041,3,1090.5,249,70.5,103.5
000041,5,1110,94.5,37.5,40.5
000041,33,742.5,117,42,46.5
000042,1,880.875,448.875,107.625,133.5
000042,2,1045,312,105.5,136
000042,3,1081.5,249.3,71.4,104.1
000042,5,1110,95,36.5,42
000042,33,742.125,117.375,40.125,46.875
000043,1,875.25,452.25,110.25,135
000043,2,1033.5,324,106.5,138
000043,3,1072.5,249.6,72.3,104.7
000043,5,1110,95.5,35.5,43.5
000043,33,741.75,117.75,38.25,47.25
000044,1,869.625,455.625,112.875,136.5
000044,2,1023,326,108.5,138.5
000044,3,1063.5,249.9,73.2,105.3
000044,5,1110,96,34.5,45
000044,33,741.375,118.125,36.375,47.625
000045,1,864,459,115.5,138
000045,2,1012.5,328,110.5,139
000045,3,1054.5,250.2,74.1,105.9
000045,5,1110.5,96.5,36,44.5
000045,33,741,118.5,34.5,48
000046,1,854.25,472.5,117,144
000046,2,1002,330,112.5,139.5
000046,3,1045.5,250.5,75,106.5
000046,5,1111,97,37.5,44
000046,33,740.25,118.875,35.625,48.375
000047,1,844.5,486,118.5,150
000047,2,977.25,340.5,113.625,140.25
000047,3,1043.1,256.8,74.7,107.1
000047,5,1111.5,97.5,39,43.5
000047,33,739.5,119.25,36.75,48.75
000048,1,834.75,499.5,120,156
000048,2,952.5,351,114.75,141
000048,3,1040.7,263.1,74.4,107.7
000048,5,1111.5,97.5,37.5,43.5
000048,33,738.75,119.625,37.875,49.125
000049,1,825,513,121.5,162
000049,2,927.75,361.5,115.875,141.75
000049,3,1038.3,269.4,74.1,108.3
000049,5,1111.5,97.5,36,43.5
000049,33,738,120,39,49.5
000050,1,825.75,533.25,125.25,164.25
000050,2,903,372,117,142.5
000050,3,1035.9,275.7,73.8,108.9
000050,5,1111.5,97.5,34.5,43.5
000050,33,739.5,120,38.25,48.75
000051,1,826.5,553.5,129,166.5
000051,2,888,368.25,117.375,149.25
000051,3,1033.5,282,73.5,109.5
000051,5,1111.5,97.5,33,43.5
000051,33,741,120,37.5,48
000052,1,827.25,573.75,132.75,168.75
000052,2,873,364.5,117.75,156
000052,3,1027.13,282.75,75.75,112.125
000052,5,1106.25,97.5,34.5,44.625
000052,33,742.5,120,36.75,47.25
000053,1,828,594,136.5,171
000053,2,858,360.75,118.125,162.75
000053,3,1020.75,283.5,78,114.75
000053,5,1101,97.5,36,45.75
000053,33,744,120,36,46.5
000054,1,825.75,604.5,138,174.375
000054,2,843,357,118.5,169.5
000054,3,1014.38,284.25,80.25,117.375
000054,5,1095.75,97.5,37.5,46.875
000054,33,748.5,120,36.375,47.625
000055,1,823.5,615,139.5,177.75
000055,2,853.5,376.5,119,170
000055,3,1008,285,82.5,120
000055,5,1090.5,97.5,39,48
000055,33,753,120,36.75,48.75
000056,1,821.25,625.5,141,181.125
000056,2,864,396,119.5,170.5
000056,3,993.5,293,82,120.5
000056,4,1293,142.5,46.5,58.5
000056,5,1087.5,97,39,47.5
000056,33,757.5,120,37.125,49.875
000057,1,819,636,142.5,184.5
000057,2,874.5,415.5,120,171
000057,3,979,301,81.5,121
000057,4,1299.5,146,45,58
000057,5,1084.5,96.5,39,47
000057,33,762,120,37.5,51
000058,1,802.875,668.25,145.5,187.875
000058,2,875,413,122.5,176
000058,3,964.5,309,81,121.5
000058,4,1306,149.5,43.5,57.5
000058,5,1081.5,96,39,46.5
000058,33,763.5,120.75,39,49.875
000059,1,786.75,700.5,148.5,191.25
000059,2,875.5,410.5,125,181
000059,3,952.5,309.75,83.25,123
000059,4,1312.5,153,42,57
000059,5,1081.88,97.125,38.625,46.875
000059,33,765,121.5,40.5,48.75
000060,1,770.625,732.75,151.5,194.625
000060,2,876,408,127.5,186
000060,3,940.5,310.5,85.5,124.5
000060,4,1316,154,44.5,58
000060,5,1082.25,98.25,38.25,47.25
000060,33,766.5,122.25,42,47.625
000061,1,754.5,765,154.5,198
000061,2,862.5,425.5,130,192
000061,3,928.5,311.25,87.75,126
000061,4,1319.5,155,47,59
000061,5,1082.63,99.375,37.875,47.625
000061,33,768,123,43.5,46.5
000062,1,745.5,779.5,161.5,205
000062,2,849,443,132.5,198
000062,3,916.5,312,90,127.5
000062,4,1323,156,49.5,60
000062,5,1083,100.5,37.5,48
000062,7,1219.5,135,55.5,54
000062,33,765.75,123,43.875,46.875
000063,1,736.5,794,168.5,212
000063,2,835.5,460.5,135,204
000063,3,907.875,321.375,91.125,128.625
000063,4,1331.63,156,51,61.875
000063,5,1084.13,100.5,36.375,47.25
000063,7,1210.13,136.125,54.375,55.125
000063,33,763.5,123,44.25,47.25
000064,1,727.5,808.5,175.5,219
000064,2,815.5,468.5,141.5,205.5
000064,3,899.25,330.75,92.25,129.75
000064,4,1340.25,156,52.5,63.75
000064,5,1085.25,100.5,35.25,46.5
000064,7,1200.75,137.25,53.25,56.25
000064,33,761.25,123,44.625,47.625
000065,1,723,871.5,189,207
000065,2,795.5,476.5,148,207
000065,3,890.625,340.125,93.375,130.875
000065,4,1348.88,156,54,65.625
000065,5,1086.38,100.5,34.125,45.75
000065,7,1191.38,138.375,52.125,57.375
000065,33,759,123,45,48
000066,2,775.5,484.5,154.5,208.5
000066,3,882,349.5,94.5,132
000066,4,1357.5,156,55.5,67.5
000066,5,1087.5,100.5,33,45
000066,7,1182,139.5,51,58.5
000066,33,753,122.625,43.875,49.125
000067,2,781.5,501.5,159,219
000067,3,870.375,349.5,94.5,135
000067,4,1359,159,52.875,66.75
000067,5,1084.88,100.875,34.125,45.75
000067,7,1173,137.25,50.25,60
000067,33,747,122.25,42.75,50.25
000068,2,787.5,518.5,163.5,229.5
000068,3,858.75,349.5,94.5,138
000068,4,1360.5,162,50.25,66
000068,5,1082.25,101.25,35.25,46.5
000068,7,1164,135,49.5,61.5
000068,33,741,121.875,41.625,51.375
000069,2,793.5,535.5,168,240
000069,3,847.125,349.5,94.5,141
000069,4,1362,165,47.625,65.25
000069,5,1079.63,101.625,36.375,47.25
000069,7,1156,137,50.5,62
000069,33,735,121.5,40.5,52.5
000070,2,832,549,173,247
000070,3,835.5,349.5,94.5,144
000070,4,1363.5,168,45,64.5
000070,5,1077,102,37.5,48
000070,7,1148,139,51.5,62.5
000070,33,732,121.875,40.5,52.125
000071,2,870.5,562.5,178,254
000071,3,818.625,360.375,96.375,144.75
000071,4,1363,171.5,45.5,64.5
000071,5,1073.63,102,37.875,48
000071,7,1140,141,52.5,63
000071,33,729,122.25,40.5,51.75
000072,2,909,576,183,261
000072,3,801.75,371.25,98.25,145.5
000072,4,1362.5,175,46,64.5
000072,5,1070.25,102,38.25,48
000072,7,1128.38,143.25,52.875,63.75
000072,33,726,122.625,40.5,51.375
000073,2,928.5,585,183,253.5
000073,3,784.875,382.125,100.125,146.25
000073,4,1362,178.5,46.5,64.5
000073,5,1066.88,102,38.625,48
000073,7,1116.75,145.5,53.25,64.5
000073,33,723,123,40.5,51
000074,2,921.75,611.25,189,268.125
000074,3,768,393,102,147
000074,4,1365,180.5,48.5,66.5
000074,5,1063.5,102,39,48
000074,7,1105.13,147.75,53.625,65.25
000074,33,724.125,124.125,40.5,51
000075,2,915,637.5,195,282.75
000075,3,754.125,394.875,103.125,149.25
000075,4,1368,182.5,50.5,68.5
000075,5,1062.75,102.75,39,48
000075,7,1093.5,150,54,66
000075,33,725.25,125.25,40.5,51
000076,2,908.25,663.75,201,297.375
000076,3,740.25,396.75,104.25,151.5
000076,4,1371,184.5,52.5,70.5
000076,5,1062,103.5,39,48
000076,7,1080.5,152,54,65
000076,33,726.375,126.375,40.5,51
000077,2,901.5,690,207,312
000077,3,726.375,398.625,105.375,153.75
000077,4,1365,190,53.5,72
000077,5,1061.25,104.25,39,48
000077,7,1067.5,154,54,64
000077,33,727.5,127.5,40.5,51
000078,2,877,709,217,318.5
000078,3,712.5,400.5,106.5,156
000078,4,1359,195.5,54.5,73.5
000078,5,1060.5,105,39,48
000078,7,1054.5,156,54,63
000078,33,728.625,127.125,41.25,51.75
000079,2,852.5,728,227,325
000079,3,714.375,412.875,109.875,159.375
000079,4,1353,201,55.5,75
000079,5,1061.4,105,39,48
000079,7,1050.5,152.5,56,65.5
000079,33,729.75,126.75,42,52.5
000080,2,828,747,237,331.5
000080,3,716.25,425.25,113.25,162.75
000080,4,1349.25,202.125,57,75.75
000080,5,1062.3,105,39,48
000080,7,1046.5,149,58,68
000080,33,730.875,126.375,42.75,53.25
000081,2,843,759,253.5,319.5
000081,3,718.125,437.625,116.625,166.125
000081,4,1345.5,203.25,58.5,76.5
000081,5,1063.2,105,39,48
000081,7,1042.5,145.5,60,70.5
000081,33,732,126,43.5,54
000082,2,861,792,259.5,286.5
000082,3,720,450,120,169.5
000082,4,1341.75,204.375,60,77.25
000082,5,1064.1,105,39,48
000082,7,1043.5,148,58,68.5
000082,33,730.5,127.125,43.125,54
000083,2,873,853.5,282,225
000083,3,714,452,122,174
000083,4,1338,205.5,61.5,78
000083,5,1065,105,39,48
000083,7,1044.5,150.5,56,66.5
000083,33,729,128.25,42.75,54
000084,3,708,454,124,178.5
000084,4,1336.5,209,61,79
000084,5,1063.5,106.2,39.6,48
000084,7,1045.5,153,54,64.5
000084,33,727.5,129.375,42.375,54
000085,3,702,456,126,183
000085,4,1335,212.5,60.5,80
000085,5,1062,107.4,40.2,48
000085,7,1045.5,152.625,56.25,67.875
000085,33,726,130.5,42,54
000086,3,690.75,469.5,127.5,184.5
000086,4,1333.5,216,60,81
000086,5,1060.5,108.6,40.8,48
000086,7,1045.5,152.25,58.5,71.25
000086,33,719.5,132,42,52.75
000087,3,679.5,483,129,186
000087,4,1324.13,222,61.125,81.75
000087,5,1059,109.8,41.4,48
000087,7,1045.5,151.875,60.75,74.625
000087,33,713,133.5,42,51.5
000088,3,668.25,496.5,130.5,187.5
000088,4,1314.75,228,62.25,82.5
000088,5,1057.5,111,42,48
000088,7,1045.5,151.5,63,78
000088,33,706.5,135,42,50.25
000089,3,657,510,132,189
000089,4,1305.38,234,63.375,83.25
000089,5,1052.7,110.7,42.6,48.3
000089,7,1039.88,156.375,61.125,77.625
000089,33,700,136.5,42,49
000090,3,657.375,514.875,136.875,195.375
000090,4,1296,240,64.5,84
000090,5,1047.9,110.4,43.2,48.6
000090,7,1034.25,161.25,59.25,77.25
000090,33,693.5,138,42,47.75
000091,3,657.75,519.75,141.75,201.75
000091,4,1283.5,240,67,88.5
000091,5,1043.1,110.1,43.8,48.9
000091,7,1028.63,166.125,57.375,76.875
000091,33,687,139.5,42,46.5
000092,3,658.125,524.625,146.625,208.125
000092,4,1271,240,69.5,93
000092,5,1038.3,109.8,44.4,49.2
000092,7,1023,171,55.5,76.5
000093,3,658.5,529.5,151.5,214.5
000093,4,1258.5,240,72,97.5
000093,5,1033.5,109.5,45,49.5
000093,7,1016.63,169.5,55.875,75.375
000094,3,679.875,547.125,151.875,217.875
000094,4,1253,247,73.5,98.5
000094,5,1033.5,110.625,44.25,50.25
000094,7,1010.25,168,56.25,74.25
000095,3,701.25,564.75,152.25,221.25
000095,4,1247.5,254,75,99.5
000095,5,1033.5,111.75,43.5,51
000095,7,1003.88,166.5,56.625,73.125
000096,3,722.625,582.375,152.625,224.625
000096,4,1242,261,76.5,100.5
000096,5,1033.5,112.875,42.75,51.75
000096,7,997.5,165,57,72
000097,3,744,600,153,228
000097,4,1232.5,262.5,78.5,103.5
000097,5,1033.5,114,42,52.5
000097,7,999.375,169.5,55.875,73.875
000098,3,762.75,611.25,157.125,237.375
000098,4,1223,264,80.5,106.5
000098,5,1031.63,113.625,42.375,52.875
000098,7,1001.25,174,54.75,75.75
000099,3,781.5,622.5,161.25,246.75
000099,4,1213.5,265.5,82.5,109.5
000099,5,1029.75,113.25,42.75,53.25
000099,7,1003.13,178.5,53.625,77.625
000100,3,800.25,633.75,165.375,256.125
000100,4,1195.13,273,84,110.25
000100,5,1027.88,112.875,43.125,53.625
000100,7,1005,183,52.5,79.5
000101,3,819,645,169.5,265.5
000101,4,1176.75,280.5,85.5,111
000101,5,1026,112.5,43.5,54
000101,7,1002,185.4,54.6,79.2
000102,3,819,677.5,176.5,268.5
000102,4,1158.38,288,87,111.75
000102,5,1020,114.75,43.5,54.375
000102,7,999,187.8,56.7,78.9
000103,3,819,710,183.5,271.5
000103,4,1140,295.5,88.5,112.5
000103,5,1014,117,43.5,54.75
000103,7,996,190.2,58.8,78.6
000104,3,819,742.5,190.5,274.5
000104,4,1126,303,89,114.5
000104,5,1008,119.25,43.5,55.125
000104,7,993,192.6,60.9,78.3
000105,3,820.5,760,199,277.5
000105,4,1112,310.5,89.5,116.5
000105,5,1002,121.5,43.5,55.5
000105,7,990,195,63,78
000106,3,822,777.5,207.5,280.5
000106,4,1098,318,90,118.5
000106,5,997.875,120.75,42,55.125
000106,7,982.2,194.7,63.3,79.5
000107,3,823.5,795,216,283.5
000107,4,1083.5,323,95.5,122
000107,5,993.75,120,40.5,54.75
000107,7,974.4,194.4,63.6,81
000108,3,846,813,211.5,265.5
000108,4,1069,328,101,125.5
000108,5,989.625,119.25,39,54.375
000108,7,966.6,194.1,63.9,82.5
000109,3,856.5,847.5,228,231
000109,4,1054.5,333,106.5,129
000109,5,985.5,118.5,37.5,54
000109,7,958.8,193.8,64.2,84
000110,3,883.5,885,244.5,193.5
000110,4,1030.13,345.375,105.75,131.25
000110,5,981.75,120,39.375,52.875
000110,7,951,193.5,64.5,85.5
000111,3,933,958.5,232.5,120
000111,4,1005.75,357.75,105,133.5
000111,5,978,121.5,41.25,51.75
000111,7,954.6,198.3,65.1,85.2
000112,4,981.375,370.125,104.25,135.75
000112,5,974.25,123,43.125,50.625
000112,7,958.2,203.1,65.7,84.9
000113,4,957,382.5,103.5,138
000113,5,970.5,124.5,45,49.5
000113,7,961.8,207.9,66.3,84.6
000114,4,942,392.25,106.5,141
000114,5,966.6,125.1,44.1,50.4
000114,7,965.4,212.7,66.9,84.3
000115,4,927,402,109.5,144
000115,5,962.7,125.7,43.2,51.3
000115,6,1329,171,55.5,70.5
000115,7,969,217.5,67.5,84
000116,4,912,411.75,112.5,147
000116,5,958.8,126.3,42.3,52.2
000116,6,1316.5,172.5,56,68.5
000116,7,963.75,222.375,68.625,82.875
000117,4,897,421.5,115.5,150
000117,5,954.9,126.9,41.4,53.1
000117,6,1304,174,56.5,66.5
000117,7,958.5,227.25,69.75,81.75
000118,4,886,431,120.5,154.5
000118,5,951,127.5,40.5,54
000118,6,1291.5,175.5,57,64.5
000118,7,953.25,232.125,70.875,80.625
000119,4,875,440.5,125.5,159
000119,5,942.75,126.375,42,55.5
000119,6,1285.88,173.625,57.375,64.5
000119,7,948,237,72,79.5
000120,4,864,450,130.5,163.5
000120,5,934.5,125.25,43.5,57
000120,6,1280.25,171.75,57.75,64.5
000120,7,940.875,240.375,73.5,82.5
000121,4,850,471.5,133.5,164.5
000121,5,926.25,124.125,45,58.5
000121,6,1274.63,169.875,58.125,64.5
000121,7,933.75,243.75,75,85.5
000122,4,836,493,136.5,165.5
000122,5,918,123,46.5,60
000122,6,1269,168,58.5,64.5
000122,7,926.625,247.125,76.5,88.5
000123,4,822,514.5,139.5,166.5
000123,5,912.6,124.8,46.2,59.4
000123,6,1262.63,167.25,59.625,70.875
000123,7,919.5,250.5,78,91.5
000124,4,814.5,526.5,134.25,176.25
000124,5,907.2,126.6,45.9,58.8
000124,6,1256.25,166.5,60.75,77.25
000124,7,921.6,255.6,79.2,96
000125,4,807,538.5,129,186
000125,5,901.8,128.4,45.6,58.2
000125,6,1249.88,165.75,61.875,83.625
000125,7,923.7,260.7,80.4,100.5
000126,4,812,562.5,137.5,195
000126,5,896.4,130.2,45.3,57.6
000126,6,1243.5,165,63,90
000126,7,925.8,265.8,81.6,105
000127,4,817,586.5,146,204
000127,5,891,132,45,57
000127,6,1231.5,171,63.75,91.875
000127,7,927.9,270.9,82.8,109.5
000128,4,822,610.5,154.5,213
000128,5,887.25,131.625,45.375,56.625
000128,6,1219.5,177,64.5,93.75
000128,7,930,276,84,114
000129,4,834,627.5,158,217
000129,5,883.5,131.25,45.75,56.25
000129,6,1207.5,183,65.25,95.625
000129,7,928,275,88,117.5
000130,4,846,644.5,161.5,221
000130,5,879.75,130.875,46.125,55.875
000130,6,1195.5,189,66,97.5
000130,7,926,274,92,121
000131,4,858,661.5,165,225
000131,5,876,130.5,46.5,55.5
000131,6,1189.8,192.9,68.4,99.9
000131,7,924,273,96,124.5
000132,4,863.5,695,173,236.5
000132,5,873.375,132.375,46.875,55.125
000132,6,1184.1,196.8,70.8,102.3
000132,7,918,276.75,93,125.25
000133,4,869,728.5,181,248
000133,5,870.75,134.25,47.25,54.75
000133,6,1178.4,200.7,73.2,104.7
000133,7,912,280.5,90,126
000134,4,874.5,762,189,259.5
000134,5,868.125,136.125,47.625,54.375
000134,6,1172.7,204.6,75.6,107.1
000134,7,895.5,287.7,91.5,127.2
000135,4,871.5,787.5,195,262.5
000135,5,865.5,138,48,54
000135,6,1167,208.5,78,109.5
000135,7,879,294.9,93,128.4
000136,4,868.5,813,201,265.5
000136,5,857.25,138.75,49.125,54.375
000136,6,1157.63,211.5,78.75,110.625
000136,7,862.5,302.1,94.5,129.6
000137,4,877.5,856.5,216,222
000137,5,849,139.5,50.25,54.75
000137,6,1148.25,214.5,79.5,111.75
000137,7,846,309.3,96,130.8
000138,4,883.5,907.5,220.5,171
000138,5,840.75,140.25,51.375,55.125
000138,6,1138.88,217.5,80.25,112.875
000138,7,829.5,316.5,97.5,132
000139,4,910.5,975,216,103.5
000139,5,832.5,141,52.5,55.5
000139,6,1129.5,220.5,81,114
000139,7,831.6,324.6,99.6,135.6
000140,5,830.25,141.75,49.875,54.375
000140,6,1113.75,223.875,82.5,118.125
000140,7,833.7,332.7,101.7,139.2
000141,5,828,142.5,47.25,53.25
000141,6,1098,227.25,84,122.25
000141,7,835.8,340.8,103.8,142.8
000142,5,825.75,143.25,44.625,52.125
000142,6,1082.25,230.625,85.5,126.375
000142,7,837.9,348.9,105.9,146.4
000143,5,823.5,144,42,51
000143,6,1066.5,234,87,130.5
000143,7,840,357,108,150
000144,5,820.125,144,43.875,51.75
000144,6,1058.25,241.125,88.875,133.5
000144,7,834,363,111,154.875
000145,5,816.75,144,45.75,52.5
000145,6,1050,248.25,90.75,136.5
000145,7,828,369,114,159.75
000146,5,813.375,144,47.625,53.25
000146,6,1041.75,255.375,92.625,139.5
000146,7,822,375,117,164.625
000147,5,810,144,49.5,54
000147,6,1033.5,262.5,94.5,142.5
000147,7,816,381,120,169.5
000148,5,807.375,144,48.75,55.875
000148,6,1018.88,267.75,96,141.75
000148,7,792,394.5,126,174
000149,5,804.75,144,48,57.75
000149,6,1004.25,273,97.5,141
000149,7,768,408,132,178.5
000150,5,802.125,144,47.25,59.625
000150,6,989.625,278.25,99,140.25
000150,7,744,421.5,138,183
000151,5,799.5,144,46.5,61.5
000151,6,975,283.5,100.5,139.5
000151,7,720,435,144,187.5
000152,5,793.125,147,46.125,59.625
000152,6,953.25,291,103.125,144.375
000152,7,719.25,450.75,145.5,193.5
000153,5,786.75,150,45.75,57.75
000153,6,931.5,298.5,105.75,149.25
000153,7,718.5,466.5,147,199.5
000154,5,780.375,153,45.375,55.875
000154,6,909.75,306,108.375,154.125
000154,7,717.75,482.25,148.5,205.5
000155,5,774,156,45,54
000155,6,888,313.5,111,159
000155,7,717,498,150,211.5
000156,5,772.125,156,45.375,54.375
000156,6,880.5,324.375,113.25,162.375
000156,7,725,508,153,219.5
000157,5,770.25,156,45.75,54.75
000157,6,873,335.25,115.5,165.75
000157,7,733,518,156,227.5
000158,5,768.375,156,46.125,55.125
000158,6,865.5,346.125,117.75,169.125
000158,7,741,528,159,235.5
000159,5,766.5,156,46.5,55.5
000159,6,858,357,120,172.5
000159,7,722.625,556.5,167.625,243
000160,5,765,156,47.625,56.25
000160,6,846.75,365.25,124.5,175.875
000160,7,704.25,585,176.25,250.5
000161,5,763.5,156,48.75,57
000161,6,835.5,373.5,129,179.25
000161,7,685.875,613.5,184.875,258
000162,5,762,156,49.875,57.75
000162,6,824.25,381.75,133.5,182.625
000162,7,667.5,642,193.5,265.5
000162,32,672,151.5,46.5,60
000163,5,760.5,156,51,58.5
000163,6,813,390,138,186
000163,7,629.25,658.5,203.25,282
000163,32,669.3,151.2,46.35,59.55
000164,5,760.875,155.25,50.625,60
000164,6,801.75,402.25,142.25,192.5
000164,7,591,675,213,298.5
000164,32,666.6,150.9,46.2,59.1
000165,5,761.25,154.5,50.25,61.5
000165,6,790.5,414.5,146.5,199
000165,7,579,705.75,220.5,303.75
000165,32,663.9,150.6,46.05,58.65
000166,5,761.625,153.75,49.875,63
000166,6,779.25,426.75,150.75,205.5
000166,7,567,736.5,228,309
000166,32,661.2,150.3,45.9,58.2
000167,5,762,153,49.5,64.5
000167,6,768,439,155,212
000167,7,570.5,782,231.5,274.5
000167,32,658.5,150,45.75,57.75
000168,5,758,154,48.5,63.5
000168,6,756.75,451.25,159.25,218.5
000168,7,574,827.5,235,240
000168,32,655.8,149.7,45.6,57.3
000169,5,754,155,47.5,62.5
000169,6,745.5,463.5,163.5,225
000169,7,577.5,873,238.5,205.5
000169,32,653.1,149.4,45.45,56.85
000170,5,750,156,46.5,61.5
000170,6,754.125,484.125,166.875,231.75
000170,7,600,916.5,253.5,162
000170,32,650.4,149.1,45.3,56.4
000171,5,744.75,157.125,46.5,62.25
000171,6,762.75,504.75,170.25,238.5
000171,32,647.7,148.8,45.15,55.95
000172,5,739.5,158.25,46.5,63
000172,6,771.375,525.375,173.625,245.25
000172,32,645,148.5,45,55.5
000173,5,734.25,159.375,46.5,63.75
000173,6,780,546,177,252
000173,32,644.667,149.167,44.6667,55.6667
000174,5,729,160.5,46.5,64.5
000174,6,771,574.5,185.25,261.375
000174,32,644.333,149.833,44.3333,55.8333
000175,5,726,162.5,47,64
000175,6,762,603,193.5,270.75
000175,32,644,150.5,44,56
000176,5,723,164.5,47.5,63.5
000176,6,753,631.5,201.75,280.125
000176,32,643.667,151.167,43.6667,56.1667
000177,5,720,166.5,48,63
000177,6,744,660,210,289.5
000177,32,643.333,151.833,43.3333,56.3333
000178,5,713.625,165,49.875,63.375
000178,6,736,679.5,220.5,302.5
000178,32,643,152.5,43,56.5
000179,5,707.25,163.5,51.75,63.75
000179,6,728,699,231,315.5
000179,32,642.667,153.167,42.6667,56.6667
000180,5,700.875,162,53.625,64.125
000180,6,720,718.5,241.5,328.5
000180,32,642.333,153.833,42.3333,56.8333
000181,5,694.5,160.5,55.5,64.5
000181,6,721.5,756,253.5,322.5
000181,32,642,154.5,42,57
000182,6,735,804,261,274.5
000182,32,650.143,153.429,43.5,57.2143
000183,6,748.5,850.5,276.75,228
000183,32,658.286,152.357,45,57.4286
000184,6,762,897,292.5,181.5
000184,32,666.429,151.286,46.5,57.6429
000185,32,674.571,150.214,48,57.8571
000186,32,682.714,149.143,49.5,58.0714
000187,32,690.857,148.071,51,58.2857
000188,32,699,147,52.5,58.5
000189,32,704.25,147.375,52.125,58.125
000190,32,709.5,147.75,51.75,57.75
